ñ¡ïøî‘çÜ,åªç›âøäi,åàéZì˙,åàéZì˙Ç‹Ç≈,îzìñóéÇøì˙,å†óòóéÇøÇ‹Ç≈,äîï™äÑì˙,ï™äÑì˙Ç‹Ç≈,éûâøëçäz,ó\ëzPER,âﬂãéPER,PBR,âﬂãéEPS,ó\ëzEPS,BPS,îzìñê´å¸,ÉxÅ[É^íl,âﬂãéîzìñäz,âﬂãéîzìñóòâÒÇË,ïΩãœîzìñóòâÒÇË,åªç›îzìñäz,åªç›îzìñóòâÒÇË,äîï™äÑî‰ó¶,52èTà¿íl,52èTçÇíl,200ì˙ïΩãœ,50ì˙ïΩãœ,éÊà¯ó ,10ì˙ïΩãœéÊà¯ó ,àÍäîîÑè„çÇ,é©å»éëñ{î‰ó¶,êÑèß,ÉAÉiÉäÉXÉgà”å©êî,Open,High,Low,Close,Adj Close,Volume,Price_Change,Price_Change_Percent,Up,Down,Price_width,Price_width_relative,ma5,ma20,ma50,ma75,ma100,ma200,MACD,Signal_Line,MACD_Signal_difference,MA20,STD20,Top2,Bot2,Top1,Bot1,bands_Range2,bands_Range1,MA_band,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,TR,DM+,DM-,TR14,DM+14,DM-14,DI+,DI-,DX,ADX,ADX-R,Parabolic_SAR,MA,Envelope Upper,Envelope Lower,RSI_9,RSI_14,%K,%K_smooth,%D,Psychological_Line,RCI_9,RCI_14,RCI_26,MA_Deviation,ma5_up,ma5_down,ma20_up,ma20_down,ma50_up,ma50_down,ma75_up,ma75_down,ma100_up,ma100_down,ma200_up,ma200_down,MACD_up,MACD_down,Signal_Line_up,Signal_Line_down,MACD_Signal_difference_up,MACD_Signal_difference_down,RSI_9_up,RSI_9_down,RSI_14_up,RSI_14_down,RCI_9_up,RCI_9_down,RCI_14_up,RCI_14_down,RCI_26_up,RCI_26_down,Volume_Percentile,Volume_Q1,Volume_Median,Volume_Q3,Volume_Total,Volume_Mean,Volume_Standard Deviation,Volume_Current Deviation,MACD_Percentile,MACD_Q1,MACD_Median,MACD_Q3,MACD_Total,MACD_Mean,MACD_Standard Deviation,MACD_Current Deviation,Signal_Line_Percentile,Signal_Line_Q1,Signal_Line_Median,Signal_Line_Q3,Signal_Line_Total,Signal_Line_Mean,Signal_Line_Standard Deviation,Signal_Line_Current Deviation,MACD_Signal_difference_Percentile,MACD_Signal_difference_Q1,MACD_Signal_difference_Median,MACD_Signal_difference_Q3,MACD_Signal_difference_Total,MACD_Signal_difference_Mean,MACD_Signal_difference_Standard Deviation,MACD_Signal_difference_Current Deviation,MA_band_Percentile,MA_band_Q1,MA_band_Median,MA_band_Q3,MA_band_Total,MA_band_Mean,MA_band_Standard Deviation,MA_band_Current Deviation,Parabolic_SAR_Percentile,Parabolic_SAR_Q1,Parabolic_SAR_Median,Parabolic_SAR_Q3,Parabolic_SAR_Total,Parabolic_SAR_Mean,Parabolic_SAR_Standard Deviation,Parabolic_SAR_Current Deviation,RSI_9_Percentile,RSI_9_Q1,RSI_9_Median,RSI_9_Q3,RSI_9_Total,RSI_9_Mean,RSI_9_Standard Deviation,RSI_9_Current Deviation,RSI_14_Percentile,RSI_14_Q1,RSI_14_Median,RSI_14_Q3,RSI_14_Total,RSI_14_Mean,RSI_14_Standard Deviation,RSI_14_Current Deviation,%K_Percentile,%K_Q1,%K_Median,%K_Q3,%K_Total,%K_Mean,%K_Standard Deviation,%K_Current Deviation,%K_smooth_Percentile,%K_smooth_Q1,%K_smooth_Median,%K_smooth_Q3,%K_smooth_Total,%K_smooth_Mean,%K_smooth_Standard Deviation,%K_smooth_Current Deviation,%D_Percentile,%D_Q1,%D_Median,%D_Q3,%D_Total,%D_Mean,%D_Standard Deviation,%D_Current Deviation,Psychological_Line_Percentile,Psychological_Line_Q1,Psychological_Line_Median,Psychological_Line_Q3,Psychological_Line_Total,Psychological_Line_Mean,Psychological_Line_Standard Deviation,Psychological_Line_Current Deviation,RCI_9_Percentile,RCI_9_Q1,RCI_9_Median,RCI_9_Q3,RCI_9_Total,RCI_9_Mean,RCI_9_Standard Deviation,RCI_9_Current Deviation,RCI_14_Percentile,RCI_14_Q1,RCI_14_Median,RCI_14_Q3,RCI_14_Total,RCI_14_Mean,RCI_14_Standard Deviation,RCI_14_Current Deviation,RCI_26_Percentile,RCI_26_Q1,RCI_26_Median,RCI_26_Q3,RCI_26_Total,RCI_26_Mean,RCI_26_Standard Deviation,RCI_26_Current Deviation,MA_Deviation_Percentile,MA_Deviation_Q1,MA_Deviation_Median,MA_Deviation_Q3,MA_Deviation_Total,MA_Deviation_Mean,MA_Deviation_Standard Deviation,MA_Deviation_Current Deviation,ma5_ma20_Last_Cross,ma5_ma20_Last_Cross_Day,ma5_ma20_Next_Cross_Day,ma5_ma20_Golden_Count,ma5_ma20_Golden_Count_Avg,ma5_ma20_Dead_Count,ma5_ma20_Dead_Count_Avg,ma5_ma50_Last_Cross,ma5_ma50_Last_Cross_Day,ma5_ma50_Next_Cross_Day,ma5_ma50_Golden_Count,ma5_ma50_Golden_Count_Avg,ma5_ma50_Dead_Count,ma5_ma50_Dead_Count_Avg,ma5_ma75_Last_Cross,ma5_ma75_Last_Cross_Day,ma5_ma75_Next_Cross_Day,ma5_ma75_Golden_Count,ma5_ma75_Golden_Count_Avg,ma5_ma75_Dead_Count,ma5_ma75_Dead_Count_Avg,ma5_ma100_Last_Cross,ma5_ma100_Last_Cross_Day,ma5_ma100_Next_Cross_Day,ma5_ma100_Golden_Count,ma5_ma100_Golden_Count_Avg,ma5_ma100_Dead_Count,ma5_ma100_Dead_Count_Avg,ma5_ma200_Last_Cross,ma5_ma200_Last_Cross_Day,ma5_ma200_Next_Cross_Day,ma5_ma200_Golden_Count,ma5_ma200_Golden_Count_Avg,ma5_ma200_Dead_Count,ma5_ma200_Dead_Count_Avg,ma20_ma50_Last_Cross,ma20_ma50_Last_Cross_Day,ma20_ma50_Next_Cross_Day,ma20_ma50_Golden_Count,ma20_ma50_Golden_Count_Avg,ma20_ma50_Dead_Count,ma20_ma50_Dead_Count_Avg,ma20_ma75_Last_Cross,ma20_ma75_Last_Cross_Day,ma20_ma75_Next_Cross_Day,ma20_ma75_Golden_Count,ma20_ma75_Golden_Count_Avg,ma20_ma75_Dead_Count,ma20_ma75_Dead_Count_Avg,ma20_ma100_Last_Cross,ma20_ma100_Last_Cross_Day,ma20_ma100_Next_Cross_Day,ma20_ma100_Golden_Count,ma20_ma100_Golden_Count_Avg,ma20_ma100_Dead_Count,ma20_ma100_Dead_Count_Avg,ma20_ma200_Last_Cross,ma20_ma200_Last_Cross_Day,ma20_ma200_Next_Cross_Day,ma20_ma200_Golden_Count,ma20_ma200_Golden_Count_Avg,ma20_ma200_Dead_Count,ma20_ma200_Dead_Count_Avg,ma50_ma75_Last_Cross,ma50_ma75_Last_Cross_Day,ma50_ma75_Next_Cross_Day,ma50_ma75_Golden_Count,ma50_ma75_Golden_Count_Avg,ma50_ma75_Dead_Count,ma50_ma75_Dead_Count_Avg,ma50_ma100_Last_Cross,ma50_ma100_Last_Cross_Day,ma50_ma100_Next_Cross_Day,ma50_ma100_Golden_Count,ma50_ma100_Golden_Count_Avg,ma50_ma100_Dead_Count,ma50_ma100_Dead_Count_Avg,ma50_ma200_Last_Cross,ma50_ma200_Last_Cross_Day,ma50_ma200_Next_Cross_Day,ma50_ma200_Golden_Count,ma50_ma200_Golden_Count_Avg,ma50_ma200_Dead_Count,ma50_ma200_Dead_Count_Avg,ma75_ma100_Last_Cross,ma75_ma100_Last_Cross_Day,ma75_ma100_Next_Cross_Day,ma75_ma100_Golden_Count,ma75_ma100_Golden_Count_Avg,ma75_ma100_Dead_Count,ma75_ma100_Dead_Count_Avg,ma75_ma200_Last_Cross,ma75_ma200_Last_Cross_Day,ma75_ma200_Next_Cross_Day,ma75_ma200_Golden_Count,ma75_ma200_Golden_Count_Avg,ma75_ma200_Dead_Count,ma75_ma200_Dead_Count_Avg,ma100_ma200_Last_Cross,ma100_ma200_Last_Cross_Day,ma100_ma200_Next_Cross_Day,ma100_ma200_Golden_Count,ma100_ma200_Golden_Count_Avg,ma100_ma200_Dead_Count,ma100_ma200_Dead_Count_Avg,MACD_Signal_Line_Last_Cross,MACD_Signal_Line_Last_Cross_Day,MACD_Signal_Line_Next_Cross_Day,MACD_Signal_Line_Golden_Count,MACD_Signal_Line_Golden_Count_Avg,MACD_Signal_Line_Dead_Count,MACD_Signal_Line_Dead_Count_Avg
1376.T,1374.0,20250103,51,20241128,15,,,15395257344,,13.312664,0.63529176,103.21,,2162.786,0.3195,0.198,33.0,0.023947751,1.98,44.0,0.0319,,1340.0,1528.0,1408.9,1383.9,3700,5388,5520.344,12.462,none,,1381.0,1386.0,1374.0,1374.0,1374.0,3700,-4.0,-0.003,False,True,12.0,12.0,1379.4,1378.75,1383.98,1382.573,1393.37,1409.535,-3.01,-2.963,-0.048,1378.75,9.77,1398.291,1359.209,1388.52,1368.98,39.082,19.541,-0.486,1375.5,1388.5,1396.5,1392.0,,12.0,0.0,1.0,287.0,49.0,46.0,17.073,16.028,3.158,8.935,15.302,,1381.72,1450.806,1312.634,60.0,51.381,34.783,35.507,44.686,58.333,13.333,-26.593,-49.812,-0.562,4,1,0,5,3,1,0,5,0,5,2,3,3,2,3,2,3,2,3,2,2,2,4,1,2,3,4,1,55.842,0.0,2500.0,7900.0,6214,5945.237,16252.693,-0.138,39.186,-7.683,-0.302,8.284,6214,0.624,16.851,-0.216,39.25,-7.152,-0.324,7.938,6214,0.626,15.7,-0.229,48.439,-2.305,0.057,2.413,6214,-0.002,5.474,-0.008,37.563,-0.951,0.015,0.979,6195,0.015,1.283,-0.391,74.924,675.402,848.8,1405.455,6213,990.485,383.997,1.079,66.721,34.524,50.0,65.139,6190,50.224,22.871,0.427,53.767,38.315,50.0,62.267,6199,50.281,18.056,0.061,36.022,22.857,50.746,76.821,6199,50.082,30.889,-0.495,35.416,25.0,51.111,74.73,6195,50.072,28.377,-0.513,43.806,25.628,50.88,74.17,6191,50.072,27.457,-0.196,76.931,25.0,41.667,50.0,6203,40.788,17.377,1.01,49.613,-51.667,13.333,68.333,6206,8.187,63.347,0.081,35.768,-52.967,10.769,65.714,6201,6.624,62.185,-0.534,27.161,-53.983,4.137,64.855,6189,4.436,61.791,-0.878,41.761,-2.142,-0.027,2.102,6190,-0.067,4.361,-0.113,Golden,1,Golden,210,43.19138755980861,209,43.37019230769231,Dead,14,Dead,116,77.16521739130435,117,77.30172413793103,Dead,29,Dead,97,92.08333333333333,98,92.20618556701031,Dead,33,Dead,78,112.05194805194805,78,111.96103896103897,Dead,41,Dead,61,142.25,61,142.33333333333334,Dead,7,Dead,76,114.86666666666666,76,119.54666666666667,Dead,12,Dead,53,165.71153846153845,54,168.9245283018868,Dead,20,Dead,45,195.3409090909091,45,193.8409090909091,Dead,103,Dead,32,272.3225806451613,32,272.83870967741933,Golden,2,Golden,57,153.92857142857142,57,157.57142857142858,Dead,124,Dead,38,229.2972972972973,39,231.8421052631579,Dead,103,Dead,25,337.125,25,334.125,Dead,110,Dead,43,201.88095238095238,44,204.62790697674419,Dead,92,Dead,20,421.10526315789474,20,421.42105263157896,Dead,86,Dead,21,416.25,21,420.35,Dead,0,Dead,263,34.62977099236641,263,34.62595419847328
1380.T,997.0,20241114,1,20250328,135,,,4156612608,,42.31749,1.9662329,23.56,,507.061,0.4241,0.077,10.0,0.01010101,0.81,20.0,0.0202,,982.0,1100.0,1030.5,1000.48,700,777,1785.307,155.949,none,,990.0,997.0,989.0,997.0,997.0,700,7.0,0.007,True,False,8.0,8.0,995.0,997.15,1000.34,1007.16,1015.18,1030.695,-1.803,-1.681,-0.122,997.15,3.438,1004.026,990.274,1000.588,993.712,13.751,6.876,-0.044,999.0,1002.0,1007.0,1016.0,,8.0,0.0,1.0,78.0,23.0,21.0,29.487,26.923,4.545,9.887,23.594,,997.8,1047.69,947.91,36.364,50.0,40.0,19.583,16.944,33.333,-56.667,-1.978,-39.077,-0.08,1,4,0,5,0,5,0,5,0,5,0,5,1,4,3,2,1,4,2,3,2,2,2,3,2,3,4,1,57.007,0.0,0.0,1600.0,6215,2301.287,18877.399,-0.085,32.55,-2.791,0.009,3.027,6215,0.445,10.625,-0.212,32.422,-2.61,0.026,2.908,6215,0.446,9.537,-0.223,43.089,-0.976,0.01,0.965,6215,-0.001,4.189,-0.029,49.216,-0.82,-0.008,0.935,6126,0.072,1.229,-0.094,83.296,463.365,613.705,840.561,6214,678.276,246.021,1.337,25.0,36.352,50.0,68.0,5916,51.928,27.631,-0.563,45.688,40.0,50.0,62.5,6076,51.537,21.762,-0.071,59.214,6.557,29.31,60.714,6181,37.119,33.286,0.087,35.885,11.667,31.27,58.333,6167,37.058,29.985,-0.583,31.091,12.698,31.498,57.407,6153,37.007,28.867,-0.695,60.3,16.667,25.0,33.333,6204,25.799,16.58,0.454,12.115,-30.0,35.0,86.667,6207,25.858,60.704,-1.359,38.133,-30.989,25.275,74.066,6202,20.148,58.027,-0.381,24.087,-37.282,17.402,65.538,6190,13.806,56.663,-0.933,46.18,-1.271,0.0,1.284,6191,-0.047,4.067,-0.008,Dead,5,Dead,238,38.0,234,38.738197424892704,Dead,100,Neither (average exceeded),153,58.0328947368421,153,58.43421052631579,Dead,100,Neither (average exceeded),119,74.79661016949153,119,74.97457627118644,Dead,103,Neither (average exceeded),116,76.27826086956522,117,76.15517241379311,Dead,100,Dead,70,124.18840579710145,70,123.56521739130434,Dead,99,Dead,82,107.8395061728395,82,109.48148148148148,Dead,98,Dead,60,148.3728813559322,61,147.73333333333332,Dead,203,Neither (average exceeded),51,172.96,52,171.31372549019608,Dead,103,Dead,30,295.17241379310343,30,293.41379310344826,Dead,84,Dead,64,138.5079365079365,65,138.234375,Dead,169,Dead,42,205.58536585365854,43,208.45238095238096,Dead,166,Dead,19,466.6666666666667,19,467.1666666666667,Dead,149,Dead,53,164.53846153846155,54,165.28301886792454,Dead,132,Dead,16,560.0,16,560.2,Dead,96,Dead,20,442.2105263157895,19,466.8888888888889,Dead,1,Dead,316,28.704761904761906,317,28.70253164556962
1383.T,3065.0,20241213,30,20241030,-14,,,4895816704,,41.190697,2.4763796,74.41,,1237.694,0.1345,0.101,10.0,0.0032520324,0.39,20.0,0.0064999997,,2761.0,3465.0,3121.05,3087.2,300,1000,4325.514,105.717,none,,3065.0,3080.0,3065.0,3065.0,3065.0,300,-10.0,-0.003,False,True,15.0,15.0,3076.0,3074.75,3087.3,3076.36,3052.24,3124.775,-4.012,-4.934,0.922,3074.75,18.951,3112.652,3036.848,3093.701,3055.799,75.804,37.902,-0.514,3057.5,3082.5,3062.5,2982.5,,15.0,5.0,0.0,445.0,60.0,80.0,13.483,17.978,14.286,17.969,20.927,,3079.0,3232.95,2925.05,47.059,43.243,50.0,59.583,62.639,33.333,63.333,35.385,-64.581,-0.457,4,0,0,5,0,5,4,1,5,0,0,5,4,1,3,2,4,1,2,2,3,1,3,0,5,0,0,5,5.136,1000.0,2000.0,4300.0,3193,7712.653,35345.859,-0.21,38.428,-11.442,1.72,19.69,3193,5.126,41.016,-0.223,35.985,-10.464,1.843,19.407,3193,5.132,37.922,-0.265,52.803,-3.347,0.61,5.01,3193,-0.006,13.975,0.066,31.79,-0.785,0.232,1.093,3174,0.177,1.283,-0.539,89.38,1440.037,1978.121,2595.287,3192,1991.205,734.81,1.409,40.377,37.5,52.564,68.908,3185,52.905,22.132,-0.264,29.025,40.799,52.257,64.286,3180,52.563,17.94,-0.519,50.786,25.181,48.571,75.727,3180,50.235,29.584,-0.008,61.202,27.78,48.683,74.525,3178,50.243,27.364,0.341,64.987,28.607,48.285,74.022,3176,50.246,26.562,0.467,9.334,33.333,50.0,58.333,3182,48.101,15.436,-0.957,68.854,-51.667,16.667,73.333,3185,10.49,64.88,0.814,57.17,-49.011,16.484,70.549,3180,10.517,62.765,0.396,15.72,-47.009,22.051,69.658,3168,12.246,61.117,-1.257,37.678,-1.422,0.341,2.094,3169,0.258,5.924,-0.121,Golden,0,Golden,101,46.71,101,46.78,Dead,21,Dead,50,93.26530612244898,51,91.98,Dead,15,Dead,45,100.72727272727273,46,100.93333333333334,Golden,89,Golden,37,122.22222222222223,37,120.30555555555556,Dead,201,Neither (average exceeded),30,117.55172413793103,31,140.73333333333332,Dead,23,Dead,35,131.1764705882353,36,131.0,Dead,2,Dead,24,188.7826086956522,25,189.20833333333334,Golden,82,Golden,20,221.94736842105263,21,216.75,Dead,190,Dead,15,242.5,16,281.46666666666664,Golden,97,Golden,27,171.46153846153845,27,166.46153846153845,Golden,72,Golden,13,350.5833333333333,13,357.5,Dead,183,Dead,13,325.5,14,324.6923076923077,Golden,63,Golden,21,222.7,21,216.4,Dead,174,Dead,12,355.09090909090907,13,352.3333333333333,Dead,160,Dead,11,390.7,12,385.27272727272725,Golden,2,Golden,134,35.443609022556394,134,35.42857142857143
1382.T,1735.0,20250205,84,20250627,226,20131226,-3975,1321518208,,66.044914,1.8932925,26.27,,916.393,1.9033,0.803,50.0,0.028735632,,100.0,0.0575,100:1,1550.0,2977.0,2067.145,1786.08,300,1800,3245.449,0.86,none,,1740.0,1740.0,1735.0,1735.0,1735.0,300,-5.0,-0.003,False,True,5.0,5.0,1754.0,1758.4,1788.02,1825.573,1933.01,2076.845,-12.074,-13.644,1.57,1758.4,28.156,1814.713,1702.087,1786.556,1730.244,112.625,56.313,-0.831,1820.0,1810.5,1828.25,1906.5,,5.0,0.0,5.0,647.0,256.0,89.0,39.567,13.756,48.406,40.179,31.934,,1769.36,1857.828,1680.892,50.865,46.537,11.675,20.135,24.76,58.333,-30.0,43.297,-51.248,-1.98,3,2,0,5,0,5,0,5,0,5,0,5,2,3,5,0,2,3,1,4,1,4,1,4,4,1,4,1,34.279,100.0,600.0,1900.0,4761,9531.338,81651.618,-0.113,30.771,-16.7,-3.347,6.746,4761,-4.954,59.246,-0.12,28.145,-15.971,-3.076,6.443,4761,-4.942,53.128,-0.164,63.054,-3.891,0.072,3.968,4761,-0.011,23.452,0.067,30.648,-0.986,-0.251,0.735,4741,-0.119,1.253,-0.568,76.197,995.905,1330.453,1878.053,4760,1663.083,1085.759,0.223,55.812,33.051,48.837,61.37,4723,47.562,22.502,0.147,45.422,37.134,48.234,58.01,4740,47.536,17.652,-0.057,21.754,14.286,35.796,65.0,4744,41.202,31.285,-0.944,28.641,17.845,37.058,62.572,4738,41.221,27.813,-0.758,34.15,18.739,37.283,61.918,4732,41.232,26.649,-0.618,87.663,25.0,33.333,50.0,4750,34.867,16.446,1.427,35.914,-51.667,0.0,58.333,4753,3.193,60.916,-0.545,70.261,-54.286,-3.297,53.407,4748,-0.757,58.582,0.752,29.181,-57.487,-9.607,49.128,4736,-5.295,57.527,-0.799,32.489,-2.939,-0.521,1.544,4737,-0.754,7.295,-0.168,Dead,0,Dead,161,43.50625,163,43.17283950617284,Dead,134,Neither (average exceeded),104,65.64077669902913,104,66.30097087378641,Dead,120,Neither (average exceeded),78,87.0,79,87.33333333333333,Dead,118,Neither (average exceeded),70,97.15942028985508,70,98.23188405797102,Dead,110,Dead,35,179.94117647058823,35,182.3235294117647,Dead,127,Neither (average exceeded),63,108.7741935483871,64,108.66666666666667,Dead,113,Dead,42,163.3658536585366,43,162.1904761904762,Dead,107,Dead,30,212.79310344827587,30,213.3448275862069,Dead,100,Dead,20,314.0,20,326.2631578947368,Dead,99,Dead,43,160.28571428571428,44,158.88372093023256,Dead,92,Dead,25,257.2916666666667,26,272.16,Dead,91,Dead,13,489.75,13,516.3333333333334,Dead,78,Dead,34,203.6060606060606,35,200.55882352941177,Dead,83,Dead,12,531.6363636363636,12,525.5454545454545,Dead,85,Dead,13,485.0833333333333,13,480.0,Golden,8,Golden,214,32.967136150234744,214,32.943661971830984
1384.T,1070.0,20241113,0,20250328,135,,,9051044864,,5.464481,0.91415805,195.81,,1170.476,0.2043,0.389,10.0,0.009345794,2.19,80.0,0.0748,,850.0,1188.0,1014.22,1010.0,21400,17311,1735.321,30.997,none,,1070.0,1081.0,1062.0,1070.0,1070.0,21400,0.0,0.0,False,False,19.0,19.0,1061.2,1033.65,1010.72,994.507,995.24,1015.025,15.552,11.708,3.844,1033.65,19.572,1072.795,994.505,1053.222,1014.078,78.29,39.145,1.857,1045.5,1041.0,998.5,933.0,,19.0,11.0,0.0,227.0,69.0,30.0,30.396,13.216,39.394,33.998,49.733,,1029.04,1080.492,977.588,100.0,80.899,86.25,92.34,91.754,75.0,100.0,94.725,82.496,3.828,5,0,5,0,5,0,5,0,5,0,3,2,5,0,5,0,5,0,4,1,3,2,4,0,5,0,4,0,57.143,9100.0,17500.0,34500.0,2401,32007.83,72153.856,-0.147,84.007,-6.494,-0.149,9.043,2401,1.559,20.937,0.668,79.842,-6.401,0.24,8.481,2401,1.539,19.633,0.518,82.382,-1.99,0.37,2.605,2401,0.02,6.494,0.589,91.646,-0.921,0.014,1.025,2382,0.059,1.29,1.393,84.5,666.225,764.009,947.11,2400,816.001,201.317,1.0,99.582,36.364,51.0,65.517,2393,51.108,21.045,2.323,95.268,39.143,50.544,62.899,2388,50.94,16.787,1.785,87.647,25.175,50.0,73.505,2388,49.351,28.846,1.279,95.977,26.553,49.309,72.07,2386,49.334,26.565,1.619,96.854,27.277,49.365,71.472,2384,49.316,25.735,1.649,96.36,41.667,50.0,58.333,2390,46.555,13.35,2.131,99.206,-55.0,13.333,66.667,2393,6.233,63.348,1.48,97.487,-53.407,8.571,63.077,2388,5.528,61.634,1.447,86.995,-55.06,5.915,65.333,2376,3.887,61.604,1.276,82.415,-2.095,-0.006,2.59,2377,0.085,5.776,0.648,Golden,82,Neither (average exceeded),70,49.63768115942029,70,49.405797101449274,Golden,76,Golden,44,78.81395348837209,44,78.30232558139535,Golden,55,Golden,24,147.1304347826087,24,146.65217391304347,Golden,49,Golden,19,179.0,19,170.22222222222223,Golden,27,Golden,7,462.0,7,475.3333333333333,Golden,61,Golden,26,136.08,26,134.6,Golden,54,Golden,13,267.5,13,257.8333333333333,Golden,44,Golden,12,292.0,12,279.09090909090907,Golden,13,Golden,5,695.0,5,712.25,Golden,23,Golden,18,191.0,18,184.35294117647058,Golden,21,Golden,11,321.5,11,310.6,Dead,175,Dead,4,690.3333333333334,5,712.25,Dead,173,Dead,11,305.1,12,281.90909090909093,Dead,174,Dead,4,688.6666666666666,5,706.75,Dead,175,Dead,4,689.3333333333334,5,701.25,Golden,8,Golden,84,42.674698795180724,84,42.53012048192771
1375.T,1038.0,20250206,85,20250328,135,,,41420353536,6.56962,30.484583,3.514367,34.05,158.0,295.359,0.3231,-0.022,13.0,0.012560386,,18.0,0.0174,,902.0,1173.0,1003.05,1023.56,30600,38755,876.84,166.491,buy,,1036.0,1041.0,1031.0,1038.0,1038.0,30600,3.0,0.003,True,False,10.0,10.0,1036.8,1038.0,1023.4,1014.027,1013.37,1002.785,3.882,5.478,-1.596,1038.0,6.349,1050.699,1025.301,1044.349,1031.651,25.398,12.699,0.0,1036.0,1036.0,1016.0,971.5,,10.0,0.0,1.0,179.0,14.0,49.0,7.821,27.374,55.556,27.879,27.348,,1036.12,1087.926,984.314,44.262,47.368,56.25,52.083,49.19,58.333,-48.333,-33.187,60.205,0.181,2,3,5,0,5,0,5,0,5,0,5,0,1,4,0,5,2,3,2,3,2,3,3,2,0,5,0,5,3.933,54300.0,80800.0,123600.0,1017,112933.333,170979.191,-0.482,70.206,-13.256,-2.921,6.07,1017,-7.292,21.22,0.527,76.106,-12.664,-3.123,5.05,1017,-7.314,20.131,0.635,33.923,-2.915,0.528,3.066,1017,0.022,5.975,-0.271,54.208,-1.17,-0.206,0.942,998,-0.119,1.279,0.093,55.413,966.721,1031.782,1542.652,1016,1227.65,368.275,-0.487,43.608,32.735,48.361,63.636,1009,48.175,20.421,-0.192,48.705,37.131,47.741,60.0,1004,48.093,16.684,-0.043,58.665,17.189,45.269,76.765,1004,47.049,31.826,0.289,55.888,19.753,45.337,75.938,1002,47.017,29.799,0.17,52.9,20.686,45.158,75.797,1000,46.993,29.02,0.076,71.272,33.333,50.0,58.333,1006,45.974,14.3,0.864,33.003,-66.667,0.0,65.0,1009,-1.011,65.479,-0.723,41.135,-65.824,-12.088,65.714,1004,-3.247,65.363,-0.458,78.327,-71.795,-11.009,52.085,992,-7.618,64.453,1.052,56.596,-2.712,-0.42,1.656,993,-0.957,4.084,0.279,Dead,2,Dead,27,53.03846153846154,28,54.333333333333336,Golden,56,Golden,17,83.5,16,81.0,Golden,40,Golden,14,102.84615384615384,12,118.27272727272727,Golden,86,Golden,11,125.8,10,130.22222222222223,Golden,92,Golden,7,109.83333333333333,6,125.6,Golden,69,Golden,9,164.5,8,168.28571428571428,Golden,72,Golden,6,259.0,5,294.25,Golden,75,Golden,8,180.14285714285714,7,197.66666666666666,Golden,292,Neither (average exceeded),4,149.33333333333334,3,81.5,Golden,26,Golden,6,264.6,5,300.75,Golden,89,Golden,5,310.5,4,363.0,Golden,289,Golden,2,424.0,1,inf,Golden,82,Golden,5,308.75,4,365.6666666666667,Golden,268,Golden,2,437.0,1,inf,Golden,252,Golden,2,440.0,1,inf,Dead,8,Dead,37,40.80555555555556,38,40.78378378378378
